rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,source,requested_fs_div,requested_reprt_code,requested_sj_div,peer_stock_code,peer_corp_name
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_CurrentAssets,유동자산,-,Term 7,62817954586,Term 6,47475785739,Term 5,44799712618,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,Term 7,29618192919,Term 6,17454914496,Term 5,8900968698,2,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,Term 7,10599063509,Term 6,9721698135,Term 5,10906863374,3,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,Term 7,16148060,Term 6,2980327418,Term 5,188392057,4,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,dart_OtherCurrentAssets,기타유동자산,-,Term 7,3141874298,Term 6,1052428167,Term 5,2785300487,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_Inventories,재고자산,-,Term 7,18560580552,Term 6,16099123190,Term 5,21854204841,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_CurrentTaxAssets,당기법인세자산,-,Term 7,882095248,Term 6,167294333,Term 5,163983161,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_NoncurrentAssets,비유동자산,-,Term 7,29010706735,Term 6,13049423769,Term 5,13264308272,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,매출채권및기타채권,-,Term 7,0,Term 6,0,Term 5,577011035,9,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,Term 7,4261695166,Term 6,2482360241,Term 5,3375956140,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,dart_OtherNonCurrentAssets,기타비유동자산,-,Term 7,0,Term 6,0,Term 5,101905229,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_PropertyPlantAndEquipment,유형자산,-,Term 7,4975399413,Term 6,3698611184,Term 5,3951740880,12,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_RightofuseAssets,사용권자산,-,Term 7,13197575572,Term 6,2871845622,Term 5,3025725629,13,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,Term 7,1224897255,Term 6,1001951822,Term 5,596446720,14,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,dart_GoodwillGross,영업권,-,Term 7,281379700,Term 6,0,Term 5,0,15,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_DeferredTaxAssets,이연법인세자산,-,Term 7,5069759629,Term 6,2994654900,Term 5,1635522639,16,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_Assets,자산총계,-,Term 7,91828661321,Term 6,60525209508,Term 5,58064020890,17,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_CurrentLiabilities,유동부채,-,Term 7,29046487205,Term 6,48864802988,Term 5,48013307638,19,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_TradeAndOtherCurrentPayables,매입채무및기타채무,-,Term 7,13078038893,Term 6,12265527987,Term 5,9635321990,20,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_ShorttermBorrowings,단기차입금,-,Term 7,6000000000,Term 6,0,Term 5,7000000000,21,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_CurrentLeaseLiabilities,유동리스부채,-,Term 7,3876383488,Term 6,1367212865,Term 5,1578105561,22,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,dart_CurrentPortionOfConvertibleRedeemablePreferredStockLiabilities,유동성전환상환우선주부채,-,Term 7,0,Term 6,16356668053,Term 5,14351170311,23,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,-,Term 7,465564388,Term 6,15690794922,Term 5,14791958691,24,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,dart_OtherCurrentLiabilities,기타유동부채,-,Term 7,2759338917,Term 6,1408825324,Term 5,458424783,25,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_CurrentProvisions,유동충당부채,-,Term 7,0,Term 6,151920518,Term 5,0,26,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,Term 7,2867161519,Term 6,1623853319,Term 5,198326302,27,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_NoncurrentLiabilities,비유동부채,-,Term 7,11082258968,Term 6,2263653555,Term 5,1784344132,28,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_NoncurrentLeaseLiabilities,비유동리스부채,-,Term 7,9415098332,Term 6,1324093070,Term 5,1147221776,29,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,dart_ConvertibleRedeemablePreferredStockLiabilities,전환상환우선주부채,-,Term 7,0,Term 6,0,Term 5,0,30,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,dart_OtherNonCurrentLiabilities,기타비유동부채,-,Term 7,58715506,Term 6,0,Term 5,0,31,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,-Standard account code not used-,순확정급여부채,-,Term 7,452728585,Term 6,75913988,Term 5,312725742,32,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_NoncurrentProvisions,비유동충당부채,-,Term 7,1155716545,Term 6,863646497,Term 5,324396614,33,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,Term 7,0,Term 6,0,Term 5,0,34,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_Liabilities,부채총계,-,Term 7,40128746173,Term 6,51128456543,Term 5,49797651770,35,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_EquityAttributableToOwnersOfParent,지배기업 소유주지분,-,Term 7,51699915148,Term 6,8750181259,Term 5,7439980985,37,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_IssuedCapital,자본금,-,Term 7,3447104000,Term 6,2982160000,Term 5,2982160000,38,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,-Standard account code not used-,기타불입자본,-,Term 7,44262935494,Term 6,8261130924,Term 5,8031071952,39,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,dart_ElementsOfOtherStockholdersEquity,기타자본,-,Term 7,2107948808,Term 6,2770983396,Term 5,1244162365,40,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,Term 7,-616682991,Term 6,-72725606,Term 5,-5095983,41,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,Term 7,2498609837,Term 6,-5191367455,Term 5,-4812317349,42,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_NoncontrollingInterests,비지배지분,-,Term 7,0,Term 6,646571706,Term 5,826388135,43,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_Equity,자본총계,-,Term 7,51699915148,Term 6,9396752965,Term 5,8266369120,44,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,BS,Statement of financial position,ifrs-full_EquityAndLiabilities,부채및자본총계,-,Term 7,91828661321,Term 6,60525209508,Term 5,58064020890,45,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,ifrs-full_Revenue,매출액,-,Term 7,219939337665,Term 6,158999740099,Term 5,102627923034,0,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,ifrs-full_CostOfSales,매출원가,-,Term 7,58586370450,Term 6,45748443940,Term 5,31797313074,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,ifrs-full_GrossProfit,매출총이익,-,Term 7,161352967215,Term 6,113251296159,Term 5,70830609960,2,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,Term 7,146883270338,Term 6,106098878471,Term 5,76801537530,3,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,dart_OperatingIncomeLoss,영업이익(손실),-,Term 7,14469696877,Term 6,7152417688,Term 5,-5970927570,4,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,dart_OtherGains,기타수익,-,Term 7,828202472,Term 6,453868182,Term 5,359396267,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,dart_OtherLosses,기타비용,-,Term 7,684487692,Term 6,2702738673,Term 5,384003261,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,ifrs-full_FinanceIncome,금융수익,-,Term 7,1398331160,Term 6,825207193,Term 5,663581712,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,ifrs-full_FinanceCosts,금융비용,-,Term 7,7157864163,Term 6,4651334073,Term 5,3491662510,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,Term 7,8853878654,Term 6,1077420317,Term 5,-8823615362,9,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),-,Term 7,962161387,Term 6,1146223212,Term 5,-1237243690,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,ifrs-full_ProfitLoss,당기순이익(손실),-,Term 7,7891717267,Term 6,-68802895,Term 5,-7586371672,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업 소유주지분,-,Term 7,7891717267,Term 6,-319045438,Term 5,-8213685126,13,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,-,Term 7,0,Term 6,250242543,Term 5,627313454,14,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,Term 7,-745697360,Term 6,-127634291,Term 5,-165570484,15,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossBeforeTax,당기손익으로 재분류되지 않는 항목,-,Term 7,-201739975,Term 6,-60004668,Term 5,-162091681,16,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,dart_OtherComprehensiveIncomeBeforeTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,-,Term 7,-258640993,Term 6,-76929061,Term 5,-207809848,17,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,dart_IncomeTaxRelatingToComponentsOfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLoss,법인세효과,-,Term 7,-56901018,Term 6,-16924393,Term 5,-45718167,18,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,당기손익으로 재분류되는 항목,-,Term 7,-543957385,Term 6,-67629623,Term 5,-3478803,19,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationBeforeTax,해외사업환산손익,-,Term 7,-543957385,Term 6,-67629623,Term 5,-3478803,20,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,ifrs-full_ComprehensiveIncome,총포괄손익,-,Term 7,7146019907,Term 6,-196437186,Term 5,-7751942156,21,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업 소유주지분,-,Term 7,7146019907,Term 6,-446679729,Term 5,-8379255610,23,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,Term 7,0,Term 6,250242543,Term 5,627313454,24,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,ifrs-full_BasicEarningsLossPerShare,보통주 기본주당손익,-,Term 7,1269,Term 6,-12,Term 5,-1348,26,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CIS,Statement of comprehensive income,ifrs-full_DilutedEarningsLossPerShare,보통주 희석주당손익,-,Term 7,1251,Term 6,-12,Term 5,-1348,27,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,-,Term 7,12777511272,Term 6,22630045629,Term 5,-18157991433,0,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_ProfitLossForStatementOfCashFlows,당기순이익(손실),-,Term 7,7891717267,Term 6,-68802895,Term 5,-7586371672,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,ifrs-full_AdjustmentsForReconcileProfitLoss,현금의 유출·유입이 없는 비용·수익등의 가감,-,Term 7,14118849110,Term 6,15087467155,Term 5,6696054835,2,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,ifrs-full_AdjustmentsForIncomeTaxExpense,법인세비용,-,Term 7,962161387,Term 6,1146223212,Term 5,-1237243690,3,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForLossesOnForeignExchangeTranslations,외화환산손실,-,Term 7,277507443,Term 6,290533122,Term 5,194438595,4,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForBadDebtExpenses,대손상각비,-,Term 7,257906602,Term 6,2222856234,Term 5,434063682,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForOtherBadDebtExpenses,기타의 대손상각비,-,Term 7,30210418,Term 6,1372600296,Term 5,3000000,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,-Standard account code not used-,재고자산폐기손실,-,Term 7,0,Term 6,257661763,Term 5,0,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForWritedownsOfInventories,재고자산평가손실,-,Term 7,437388133,Term 6,415482761,Term 5,0,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForInterestExpenses,이자비용,-,Term 7,2190639054,Term 6,2206369684,Term 5,1679935988,9,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForProvisionForSeveranceIndemnities,퇴직급여,-,Term 7,1051997393,Term 6,820497550,Term 5,602081982,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,-Standard account code not used-,기타장기종업원급여,-,Term 7,58715506,Term 6,0,Term 5,0,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForDepreciationExpense,유형자산감가상각비,-,Term 7,1604235327,Term 6,1328394876,Term 5,816045442,12,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,-Standard account code not used-,사용권자산감가상각비,-,Term 7,3274375974,Term 6,2074942760,Term 5,1680551413,13,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForLossesOnEvaluationOfDerivativeFinancialLiabilities,파생상품평가손실,-,Term 7,3140267309,Term 6,2006104508,Term 5,1576003723,14,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForShareBasedPayment,주식보상비용,-,Term 7,375837022,Term 6,526249601,Term 5,880295490,15,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForAmortisationExpense,무형자산상각비,-,Term 7,393850574,Term 6,223996148,Term 5,126281943,16,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForLossesOnDispositionOfPropertyPlantAndEquipment,유형자산처분손실,-,Term 7,414345482,Term 6,111383868,Term 5,17255499,17,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForLossesOnAbandonmentOfPropertyPlantAndEquipment,유형자산폐기손실,-,Term 7,146451006,Term 6,0,Term 5,0,18,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForImpairmentLossesOfPropertyPlantAndEquipment,유형자산손상차손,-,Term 7,0,Term 6,130586662,Term 5,0,19,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,-Standard account code not used-,이연매출,-,Term 7,0,Term 6,-140483,Term 5,126076153,20,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,-Standard account code not used-,급여,-,Term 7,0,Term 6,75498840,Term 5,466705280,21,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForExpenseOfProvisions,충당부채전입액,-,Term 7,0,Term 6,600000000,Term 5,0,22,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForMiscellaneousLosses,잡손실,-,Term 7,0,Term 6,80593021,Term 5,0,23,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForInterestIncome,이자수익,-,Term 7,162221450,Term 6,146620003,Term 5,105293911,24,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForGainOnDispositionOfTangibleAssets,유형자산처분이익,-,Term 7,11976098,Term 6,1194460,Term 5,5854953,25,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForReversalsOfBadDebtExpenses,기타의대손상각비환입,-,Term 7,13038552,Term 6,0,Term 5,0,26,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForGainOnForeignExchangeTranslations,외화환산이익,-,Term 7,2522642,Term 6,604000153,Term 5,292720058,27,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForMiscellaneousIncome,잡이익,-,Term 7,36398003,Term 6,42952652,Term 5,0,28,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForReversalsOfProvisions,충당부채환입액,-,Term 7,270882775,Term 6,0,Term 5,0,29,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForGainsOnEvaluationOfDerivativeFinancialLiabilities,파생상품평가이익,-,Term 7,0,Term 6,0,Term 5,265567743,30,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForGainsOnEvaluationOfFairValueFinancialAssets,당기손익인식금융자산평가이익,-,Term 7,0,Term 6,7600000,Term 5,0,31,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,운전자본의 변동,-,Term 7,-6748086570,Term 6,8090905418,Term 5,-16766814702,32,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForDecreaseincreaseInTradeAndOtherReceivables,유동매출채권및기타채권의 감소(증가),-,Term 7,-1312348964,Term 6,3880652614,Term 5,-11426078560,33,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForDecreaseincreaseInOtherCurrentFinancialAssets,기타유동금융자산의 감소(증가),-,Term 7,0,Term 6,-76660811,Term 5,-1665000,34,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,dart_AdjustmentsForDecreaseIncreaseInOtherCurrentAssets,기타유동자산의 감소(증가),-,Term 7,-2090311851,Term 6,1656804417,Term 5,528901797,35,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,CF,Cash flow statement,ifrs-full_AdjustmentsForDecreaseIncreaseInInventories,재고자산의 감소(증가),-,Term 7,-2789110003,Term 6,5255562579,Term 5,-15530561406,36,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
