rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,source,requested_fs_div,requested_reprt_code,requested_sj_div,peer_stock_code,peer_corp_name
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_CurrentAssets,유동자산,-,Term 15,1825732428259,Term 14,1803063670498,Term 13,1567235920188,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,Term 15,793728286323,Term 14,673580375450,Term 13,735510637941,2,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,금융기관예치금,-,Term 15,57882300000,Term 14,70600000000,Term 13,15100000000,3,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익-공정가치금융자산,-,Term 15,166463243160,Term 14,137522926040,Term 13,0,4,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_CurrentFinancialAssetsAtAmortisedCost,상각후원가측정금융자산,-,Term 15,0,Term 14,0,Term 13,30000000000,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,dart_ShortTermTradeReceivable,매출채권,-,Term 15,283770117119,Term 14,365884445662,Term 13,286688931692,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_TradeAndOtherCurrentReceivables,기타수취채권,-,Term 15,24723686702,Term 14,32485367549,Term 13,31274766157,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_CurrentTaxAssets,당기법인세자산,-,Term 15,19235955917,Term 14,4014569938,Term 13,4286808310,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,dart_OtherCurrentAssets,기타유동자산,-,Term 15,65445877705,Term 14,66386913917,Term 13,61069998973,9,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_Inventories,재고자산,-,Term 15,414482961333,Term 14,452589071942,Term 13,403304777115,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_NoncurrentAssets,비유동자산,-,Term 15,3876185747488,Term 14,4185944120149,Term 13,3803901297634,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,dart_LongTermDepositsNotClassifiedAsCashEquivalents,금융기관예치금,-,Term 15,17556864840,Term 14,16425521080,Term 13,14828004820,12,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,기타수취채권,-,Term 15,100546922493,Term 14,145164887090,Term 13,168382199625,13,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition,당기손익-공정가치금융자산,-,Term 15,1128984127,Term 14,4118831930,Term 13,3955641293,14,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_NoncurrentFinancialAssetsAtAmortisedCost,상각후원가측정금융자산,-,Term 15,2125074983,Term 14,2131335000,Term 13,3092380000,15,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치금융자산,-,Term 15,705503210,Term 14,1113546260,Term 13,2689834184,16,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_PropertyPlantAndEquipment,유형자산,-,Term 15,2566328198231,Term 14,2661841508240,Term 13,2713128203422,17,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_InvestmentProperty,투자부동산,-,Term 15,488815300039,Term 14,493010504975,Term 13,501437478949,18,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_RightofuseAssets,사용권자산,-,Term 15,227453263601,Term 14,432396245094,Term 13,0,19,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,Term 15,208773970177,Term 14,226517106409,Term 13,254114866421,20,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_InvestmentsInAssociates,관계기업주식,-,Term 15,52514140370,Term 14,2160253079,Term 13,2345921573,21,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,-Standard account code not used-,순확정급여자산,-,Term 15,110633427860,Term 14,106098704183,Term 13,58528790183,22,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_DeferredTaxAssets,이연법인세자산,-,Term 15,82890358531,Term 14,72704996238,Term 13,57526495689,23,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,dart_OtherNonCurrentAssets,기타비유동자산,-,Term 15,16713739026,Term 14,22260680571,Term 13,23871481475,24,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_Assets,자산총계,-,Term 15,5701918175747,Term 14,5989007790647,Term 13,5371137217822,25,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_CurrentLiabilities,유동부채,-,Term 15,965946712547,Term 14,1066567435582,Term 13,763211930043,27,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,dart_ShortTermTradePayables,매입채무,-,Term 15,117617730697,Term 14,172459191473,Term 13,111832729984,28,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_ShorttermBorrowings,단기차입금,-,Term 15,154160189044,Term 14,99346553098,Term 13,71453273137,29,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_TradeAndOtherCurrentPayables,기타지급채무,-,Term 15,275762504709,Term 14,264808700940,Term 13,249628796027,30,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,Term 15,6097005496,Term 14,67399350946,Term 13,62967163816,31,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_CurrentContractLiabilities,계약부채,-,Term 15,42275345834,Term 14,50058558388,Term 13,56177685389,32,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_CurrentProvisions,기타충당부채,-,Term 15,8652202062,Term 14,12871685529,Term 13,11085175074,33,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_CurrentLeaseLiabilities,리스유동부채,-,Term 15,132867105541,Term 14,197591533621,Term 13,0,34,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,dart_OtherCurrentLiabilities,기타유동부채,-,Term 15,228514629164,Term 14,202031861587,Term 13,200067106616,35,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_NoncurrentLiabilities,비유동부채,-,Term 15,271573719005,Term 14,423599551940,Term 13,161508205332,36,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,dart_LongTermBorrowingsGross,장기차입금,-,Term 15,0,Term 14,0,Term 13,44687010000,37,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,-Standard account code not used-,순확정급여부채,-,Term 15,3831674238,Term 14,3424822481,Term 13,3210941058,38,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,Term 15,90075514181,Term 14,101731472413,Term 13,78768879835,39,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_NoncurrentProvisions,기타충당부채,-,Term 15,18617523307,Term 14,19135594489,Term 13,13781214554,40,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_NoncurrentLeaseLiabilities,리스비유동부채,-,Term 15,133748488854,Term 14,267922153243,Term 13,0,41,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,dart_OtherNonCurrentLiabilities,기타비유동부채,-,Term 15,25300518425,Term 14,31385509314,Term 13,21060159885,42,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_Liabilities,부채총계,-,Term 15,1237520431552,Term 14,1490166987522,Term 13,924720135375,43,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,Term 15,4467854044953,Term 14,4489496528903,Term 13,4422046574241,45,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_IssuedCapital,자본금,-,Term 15,34508160000,Term 14,34508160000,Term 13,34508160000,46,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_SharePremium,주식발행초과금,-,Term 15,712701764092,Term 14,712701764092,Term 13,712701764092,47,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,dart_CapitalSurplus,자본잉여금,-,Term 15,10807414056,Term 14,10807414056,Term 13,7770057440,48,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,Term 15,-117631782499,Term 14,-117631782499,Term 13,-17624266599,49,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,Term 15,-20278648131,Term 14,-24678605598,Term 13,-41311913173,50,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_RetainedEarnings,이익잉여금,-,Term 15,3847747137435,Term 14,3873789578852,Term 13,3726002772481,51,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_NoncontrollingInterests,비지배주주지분,-,Term 15,-3456300758,Term 14,9344274222,Term 13,24370508206,52,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_Equity,자본총계,-,Term 15,4464397744195,Term 14,4498840803125,Term 13,4446417082447,53,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,BS,Statement of financial position,ifrs-full_EquityAndLiabilities,부채와 자본총계,-,Term 15,5701918175747,Term 14,5989007790647,Term 13,5371137217822,54,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,ifrs-full_Revenue,매출액,-,Term 15,4432179039394,Term 14,5580142192519,Term 13,5277844561808,0,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,ifrs-full_CostOfSales,매출원가,-,Term 15,1265398064748,Term 14,1500515578424,Term 13,1434875630857,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,ifrs-full_GrossProfit,매출총이익,-,Term 15,3166780974646,Term 14,4079626614095,Term 13,3842968930951,2,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,Term 15,3023771855339,Term 14,3651792017591,Term 13,3360988103012,3,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,dart_OperatingIncomeLoss,영업이익,-,Term 15,143009119307,Term 14,427834596504,Term 13,481980827939,4,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,ifrs-full_FinanceIncome,금융수익,-,Term 15,11882548495,Term 14,14739081054,Term 13,12690124378,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,ifrs-full_FinanceCosts,금융비용,-,Term 15,17026833385,Term 14,19976729196,Term 13,2686931594,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,dart_OtherGains,기타영업외손익,-,Term 15,-113231972208,Term 14,-51693123255,Term 13,-39028127872,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,-Standard account code not used-,관계기업손익,-,Term 15,660159537,Term 14,-301604380,Term 13,30813947,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익,-,Term 15,25293021746,Term 14,370602220727,Term 13,452986706798,9,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,Term 15,3424010057,Term 14,146841192961,Term 13,118142142832,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,ifrs-full_ProfitLoss,당기순이익,-,Term 15,21869011689,Term 14,223761027766,Term 13,334844563966,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업소유주지분,-,Term 15,35132159662,Term 14,238804191604,Term 13,332195459028,13,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배주주지분,-,Term 15,-13263147973,Term 14,-15043163838,Term 13,2649104938,14,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,ifrs-full_OtherComprehensiveIncome,세후기타포괄손익,-,Term 15,12241704451,Term 14,7286612210,Term 13,23557705928,15,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채 재측정요소,-,Term 15,7379173991,Term 14,-8917300059,Term 13,21500150375,17,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,기타포괄손익-공정가치금융자산 평가손익,-,Term 15,-306779895,Term 14,-425735392,Term 13,1646093788,18,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,ifrs-full_GainsLossesOnHedgesOfNetInvestmentsInForeignOperationsNetOfTax,관계기업기타포괄손익지분,-,Term 15,141746006,Term 14,18983206,Term 13,-55193664,20,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업환산손익,-,Term 15,5027564349,Term 14,16610664455,Term 13,466655430,21,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,ifrs-full_ComprehensiveIncome,당기총포괄이익,-,Term 15,34110716140,Term 14,231047639976,Term 13,358402269894,22,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업소유주지분,-,Term 15,46911291120,Term 14,246323873960,Term 13,355628393686,24,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배주주지분,-,Term 15,-12800574980,Term 14,-15276233984,Term 13,2773876208,25,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,ifrs-full_BasicEarningsLossPerShare,보통주기본주당순이익,-,Term 15,512,Term 14,3477,Term 13,4815,27,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CIS,Statement of comprehensive income,-Standard account code not used-,우선주기본주당순이익,-,Term 15,517,Term 14,3490,Term 13,4820,28,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동으로 인한 현금흐름,-,Term 15,554358724380,Term 14,718300781333,Term 13,646677307033,0,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,영업으로부터 창출된 현금흐름,-,Term 15,670456654579,Term 14,857524382916,Term 13,791112221268,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자의 수취,-,Term 15,4028241642,Term 14,10135538607,Term 13,11766290224,2,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자의 지급,-,Term 15,16008008153,Term 14,18049090334,Term 13,1903403292,3,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세의 납부,-,Term 15,104118163688,Term 14,131310049856,Term 13,154297801167,4,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동으로 인한 현금흐름,-,Term 15,-206408840887,Term 14,-403233395816,Term 13,-413917719397,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,dart_ProceedsFromSalesOfShortTermFinancialInstruments,유동성 금융기관예치금의 순감소,-,Term 15,12162100000,Term 14,0,Term 13,17569000000,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,dart_ProceedsFromSalesOfOtherCurrentFinancialAssets,유동성 상각후원가측정금융자산의 감소,-,Term 15,0,Term 14,30511000000,Term 13,0,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,dart_ProceedsFromSalesOfFairValueFinancialAsset,당기손익공정가치금융자산의 감소,-,Term 15,2991229925,Term 14,0,Term 13,20101369863,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,dart_ProceedsFromSalesOfLoansAndReceivables,기타수취채권의 감소,-,Term 15,45815639463,Term 14,7616143350,Term 13,5977550749,9,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,dart_ProceedsFromSalesOfLongTermFinancialInstruments,비유동성 금융기관예치금의 감소,-,Term 15,353988000,Term 14,0,Term 13,579033207,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,dart_ProceedsFromSalesOfOtherNonCurrentFinancialAssets,상각후원가측정금융자산의 처분,-,Term 15,6260017,Term 14,973000000,Term 13,1435365000,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,dart_ProceedsFromSalesOfNonCurrentFairValueFinancialAsset,기타포괄손익-공정가치금융자산의 처분,-,Term 15,0,Term 14,1070751960,Term 13,3198767940,12,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,-,Term 15,24769903712,Term 14,27798931056,Term 13,1698472223,13,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,-,Term 15,349269754,Term 14,2517072752,Term 13,1056370318,14,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,dart_ProceedsFromSalesOfInvestmentProperty,투자부동산의 처분,-,Term 15,0,Term 14,0,Term 13,2016000000,15,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,dart_ProceedsFromSalesOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정비유동자산의 처분,-,Term 15,0,Term 14,0,Term 13,504000000,16,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,ifrs-full_DividendsReceivedClassifiedAsInvestingActivities,관계기업으로부터의 배당금수익,-,Term 15,3750046,Term 14,0,Term 13,107494108,17,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,ifrs-full_OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,기타의 현금유입액,-,Term 15,0,Term 14,5110503360,Term 13,15256413670,18,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,dart_PurchaseOfShortTermFinancialInstruments,유동성 금융기관예치금의 순증가,-,Term 15,0,Term 14,55439000000,Term 13,0,19,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,dart_PurchaseOfFairValueFinancialAsset,당기손익공정가치금융자산의 증가,-,Term 15,23523394856,Term 14,136299644042,Term 13,20000000000,20,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,dart_PurchaseOfLoansAndReceivables,기타수취채권의 증가,-,Term 15,3826463221,Term 14,4137112924,Term 13,4877583342,21,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20210311000870,11011,2020,00583424,CF,Cash flow statement,dart_PurchaseOfLongTermFinancialInstruments,비유동성 금융기관예치금의 증가,-,Term 15,1500002760,Term 14,1500002760,Term 13,1500002760,22,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
